../MAPCl/0000-freq/OUTCAR:  10 f  =   42.899716 THz   269.546863 2PiTHz 1430.980442 cm-1   177.419027 meV
../MAPCl/1000-freq/OUTCAR:  10 f  =   42.410014 THz   266.469979 2PiTHz 1414.645765 cm-1   175.393784 meV
../MAPCl/1001-freq/OUTCAR:  10 f  =   42.283577 THz   265.675549 2PiTHz 1410.428262 cm-1   174.870880 meV
../MAPCl/1002-freq/OUTCAR:  10 f  =   42.801927 THz   268.932442 2PiTHz 1427.718578 cm-1   177.014607 meV
../MAPCl/1003-freq/OUTCAR:  10 f  =   40.740530 THz   255.980301 2PiTHz 1358.957771 cm-1   168.489350 meV
../MAPCl/1004-freq/OUTCAR:  10 f  =   42.505149 THz   267.067726 2PiTHz 1417.819103 cm-1   175.787228 meV
../MAPCl/1005-freq/OUTCAR:  10 f  =   42.345151 THz   266.062433 2PiTHz 1412.482168 cm-1   175.125532 meV
../MAPCl/1006-freq/OUTCAR:  10 f  =   42.670793 THz   268.108497 2PiTHz 1423.344387 cm-1   176.472276 meV
../MAPCl/1007-freq/OUTCAR:  10 f  =   42.386620 THz   266.322985 2PiTHz 1413.865396 cm-1   175.297031 meV
../MAPCl/1008-freq/OUTCAR:  10 f  =   42.344415 THz   266.057807 2PiTHz 1412.457611 cm-1   175.122488 meV
../MAPCl/1009-freq/OUTCAR:  10 f  =   42.299331 THz   265.774535 2PiTHz 1410.953762 cm-1   174.936034 meV
../MAPCl/1010-freq/OUTCAR:  10 f  =   42.359425 THz   266.152119 2PiTHz 1412.958295 cm-1   175.184564 meV
../MAPCl/1011-freq/OUTCAR:  10 f  =   40.251426 THz   252.907170 2PiTHz 1342.643019 cm-1   166.466578 meV
../MAPCl/1012-freq/OUTCAR:  10 f  =   42.619205 THz   267.784360 2PiTHz 1421.623597 cm-1   176.258925 meV
../MAPCl/1013-freq/OUTCAR:  10 f  =   42.823586 THz   269.068527 2PiTHz 1428.441033 cm-1   177.104180 meV
../MAPCl/1014-freq/OUTCAR:  10 f  =   42.696414 THz   268.269480 2PiTHz 1424.199022 cm-1   176.578238 meV
../MAPCl/1015-freq/OUTCAR:  10 f  =   41.258391 THz   259.234115 2PiTHz 1376.231740 cm-1   170.631050 meV
../MAPCl/1016-freq/OUTCAR:  10 f  =   42.260889 THz   265.532994 2PiTHz 1409.671465 cm-1   174.777049 meV
../MAPCl/1017-freq/OUTCAR:  10 f  =   42.658116 THz   268.028849 2PiTHz 1422.921550 cm-1   176.419851 meV
../MAPCl/1018-freq/OUTCAR:  10 f  =   41.857786 THz   263.000227 2PiTHz 1396.225412 cm-1   173.109951 meV
../MAPCl/1019-freq/OUTCAR:  10 f  =   42.306527 THz   265.819749 2PiTHz 1411.193795 cm-1   174.965794 meV
../MAPCl/1020-freq/OUTCAR:  10 f  =   42.049434 THz   264.204384 2PiTHz 1402.618087 cm-1   173.902542 meV
../MAPCl/1021-freq/OUTCAR:  10 f  =   40.673695 THz   255.560365 2PiTHz 1356.728399 cm-1   168.212943 meV
../MAPCl/1022-freq/OUTCAR:  10 f  =   42.296756 THz   265.758356 2PiTHz 1410.867870 cm-1   174.925385 meV
../MAPCl/1023-freq/OUTCAR:  10 f  =   43.142580 THz   271.072823 2PiTHz 1439.081511 cm-1   178.423432 meV
../MAPCl/1024-freq/OUTCAR:  10 f  =   23.271890 THz   146.221596 2PiTHz  776.266662 cm-1    96.244834 meV
../MAPCl/1025-freq/OUTCAR:  10 f  =   41.905374 THz   263.299229 2PiTHz 1397.812768 cm-1   173.306758 meV
../MAPCl/1026-freq/OUTCAR:  10 f  =   42.388981 THz   266.337823 2PiTHz 1413.944167 cm-1   175.306797 meV
../MAPCl/1027-freq/OUTCAR:  10 f  =   42.397894 THz   266.393825 2PiTHz 1414.241473 cm-1   175.343658 meV
../MAPCl/1028-freq/OUTCAR:  10 f  =   42.400849 THz   266.412395 2PiTHz 1414.340056 cm-1   175.355881 meV
../MAPCl/1029-freq/OUTCAR:  10 f  =   33.314918 THz   209.323805 2PiTHz 1111.266022 cm-1   137.779476 meV
../MAPCl/1030-freq/OUTCAR:  10 f  =   42.732482 THz   268.496104 2PiTHz 1425.402131 cm-1   176.727404 meV
../MAPCl/1031-freq/OUTCAR:  10 f  =   42.411301 THz   266.478061 2PiTHz 1414.688667 cm-1   175.399103 meV
../MAPCl/1032-freq/OUTCAR:  10 f  =   42.962246 THz   269.939752 2PiTHz 1433.066224 cm-1   177.677631 meV
../MAPCl/1033-freq/OUTCAR:  10 f  =   42.431009 THz   266.601891 2PiTHz 1415.346063 cm-1   175.480610 meV
../MAPCl/1034-freq/OUTCAR:  10 f  =   42.297750 THz   265.764603 2PiTHz 1410.901036 cm-1   174.929497 meV
../MAPCl/1035-freq/OUTCAR:  10 f  =   42.614368 THz   267.753974 2PiTHz 1421.462282 cm-1   176.238925 meV
../MAPCl/1036-freq/OUTCAR:  10 f  =   42.542156 THz   267.300248 2PiTHz 1419.053527 cm-1   175.940277 meV
../MAPCl/1037-freq/OUTCAR:  10 f  =   42.112547 THz   264.600937 2PiTHz 1404.723321 cm-1   174.163557 meV
../MAPCl/1038-freq/OUTCAR:  10 f  =   42.469310 THz   266.842546 2PiTHz 1416.623662 cm-1   175.639012 meV
../MAPCl/1039-freq/OUTCAR:  10 f  =   42.953547 THz   269.885097 2PiTHz 1432.776068 cm-1   177.641656 meV
../MAPCl/1040-freq/OUTCAR:  10 f  =   42.501615 THz   267.045520 2PiTHz 1417.701218 cm-1   175.772612 meV
../MAPCl/1041-freq/OUTCAR:  10 f  =   42.238985 THz   265.395367 2PiTHz 1408.940824 cm-1   174.686461 meV
../MAPCl/1042-freq/OUTCAR:  10 f  =   42.566649 THz   267.454143 2PiTHz 1419.870528 cm-1   176.041572 meV
../MAPCl/1043-freq/OUTCAR:  10 f  =   42.353520 THz   266.115012 2PiTHz 1412.761302 cm-1   175.160140 meV
../MAPCl/1044-freq/OUTCAR:  10 f  =   42.332028 THz   265.979978 2PiTHz 1412.044429 cm-1   175.071259 meV
../MAPCl/1045-freq/OUTCAR:  10 f  =   42.623656 THz   267.812329 2PiTHz 1421.772080 cm-1   176.277335 meV
../MAPCl/1046-freq/OUTCAR:  10 f  =   40.745467 THz   256.011321 2PiTHz 1359.122447 cm-1   168.509768 meV
../MAPCl/1047-freq/OUTCAR:  10 f  =   42.628330 THz   267.841695 2PiTHz 1421.927981 cm-1   176.296664 meV
../MAPCl/1048-freq/OUTCAR:  10 f  =   42.419724 THz   266.530988 2PiTHz 1414.969651 cm-1   175.433941 meV
../MAPCl/1049-freq/OUTCAR:  10 f  =   42.264201 THz   265.553806 2PiTHz 1409.781948 cm-1   174.790747 meV
../MAPCl/1050-freq/OUTCAR:  10 f  =   42.464119 THz   266.809930 2PiTHz 1416.450509 cm-1   175.617544 meV
../MAPCl/1051-freq/OUTCAR:  10 f  =   42.945994 THz   269.837635 2PiTHz 1432.524103 cm-1   177.610416 meV
../MAPCl/1052-freq/OUTCAR:  10 f  =   43.168858 THz   271.237935 2PiTHz 1439.958064 cm-1   178.532110 meV
../MAPCl/1053-freq/OUTCAR:  10 f  =   42.627094 THz   267.833932 2PiTHz 1421.886770 cm-1   176.291555 meV
../MAPCl/1054-freq/OUTCAR:  10 f  =   42.219415 THz   265.272410 2PiTHz 1408.288065 cm-1   174.605530 meV
../MAPCl/1055-freq/OUTCAR:  10 f  =   42.397453 THz   266.391052 2PiTHz 1414.226752 cm-1   175.341833 meV
../MAPCl/1056-freq/OUTCAR:  10 f  =   42.891464 THz   269.495016 2PiTHz 1430.705194 cm-1   177.384900 meV
../MAPCl/1057-freq/OUTCAR:  10 f  =   33.125040 THz   208.130768 2PiTHz 1104.932381 cm-1   136.994205 meV
../MAPCl/1058-freq/OUTCAR:  10 f  =   42.590287 THz   267.602667 2PiTHz 1420.659020 cm-1   176.139333 meV
../MAPCl/1059-freq/OUTCAR:  10 f  =   42.934809 THz   269.767359 2PiTHz 1432.151017 cm-1   177.564160 meV
../MAPCl/1060-freq/OUTCAR:  10 f  =   41.671248 THz   261.828174 2PiTHz 1390.003176 cm-1   172.338491 meV
../MAPCl/1061-freq/OUTCAR:  10 f  =   42.895907 THz   269.522931 2PiTHz 1430.853389 cm-1   177.403274 meV
../MAPCl/1062-freq/OUTCAR:  10 f  =   42.476969 THz   266.890668 2PiTHz 1416.879135 cm-1   175.670687 meV
../MAPCl/1063-freq/OUTCAR:  10 f  =   42.853434 THz   269.256064 2PiTHz 1429.436636 cm-1   177.227619 meV
../MAPCl/1064-freq/OUTCAR:  10 f  =   42.435308 THz   266.628902 2PiTHz 1415.489459 cm-1   175.498389 meV
../MAPCl/1065-freq/OUTCAR:  10 f  =   42.855366 THz   269.268204 2PiTHz 1429.501083 cm-1   177.235610 meV
../MAPCl/1066-freq/OUTCAR:  10 f  =   42.074124 THz   264.359515 2PiTHz 1403.441655 cm-1   174.004651 meV
